id,material_id,ori_title,creative_id_image,creative_id_brand,creative_id_price,creative_id_promotion,level_one_category_name,is_white_image,candidate_group,candidate_group_cn,expected_best_image_route,candidate_score,selection_reason,source_table
13862,110046,Sony/索尼ZV-E10L 半画幅微单相机 Vlog相机 美肤拍照,https://img.alicdn.com/bao/uploaded/O1CN0183leLI1eN10jRVhMd_!!6000000003858-0-yinhe.jpg,Sony/索尼,4433,,数码相机/单反相机/摄像机,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格较高，具备身份/专业信号,raw_catalog
43123,null,酷睿视GOOVIS G3 Max头戴3D巨幕显示器 非vr/ar眼镜头戴影院5K级高清视频智能眼镜IMAX级观影头显近视可调,https://img.alicdn.com/bao/uploaded/O1CN0138jV2j1uEnaBduIzp_!!6000000006006-0-yinhe.jpg,GOOVIS/酷睿视,6829,满7999减1170,智能设备,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格较高，具备身份/专业信号,raw_catalog
1246341,89512,【翻译提词 AI助手】INMO GO2 AR智能眼镜 实时同声翻译 隐形提词器眼镜 AI眼镜助手 出国同声翻译神器,https://img.alicdn.com/bao/uploaded/O1CN01E5VYYh1vPcnlQ6Z5L_!!6000000006165-0-yinhe.jpg,INMO,4499,补贴500元,智能设备,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格较高，具备身份/专业信号,raw_catalog
45426,null,kpep专业运动手表马拉松越野骑行游泳徒步爬山智能运动手环心率血氧睡眠音乐智能腕表防水手表,https://img.alicdn.com/bao/uploaded/O1CN01FOzu4t24KQkpPfAPO_!!6000000007372-0-yinhe.jpg,KPEP,445,满300减20,智能设备,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
30834,110046,【政府补贴15%】荣耀手表GS 4 智能手表具备全方位健康监测 真金镀层轻薄设计两周长续航多功能运动手表,https://img.alicdn.com/bao/uploaded/O1CN01eSFO1p23fD6BYVbeD_!!6000000007282-0-yinhe.jpg,honor/荣耀,749,,智能设备,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
13616,110046,AOC 27英寸4K高清U27P10液晶国补台式电脑显示器竖屏2K设计32屏幕,https://img.alicdn.com/bao/uploaded/O1CN013ANWea1J9dPfhZEVq_!!6000000000986-0-yinhe.jpg,AOC,979,1件减50元,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
1549059,80548,狼蛛F87Pro机械键盘无线客制化三模蓝牙电脑游戏电竞专用侧刻键帽,https://img.alicdn.com/bao/uploaded/O1CN01OWtX0a26xwGfFppXa_!!6000000007729-0-yinhe.jpg,AULA/狼蛛,189,直降100元,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
65235,6,明基MA270U显示器27英寸4K苹果Mac外接typec音箱HDR护眼电脑屏幕,https://img.alicdn.com/bao/uploaded/O1CN01GjWdos23RTFqVSXTy_!!6000000007252-0-yinhe.jpg,Benq/明基,4399,1件减1100元,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格较高，具备身份/专业信号,raw_catalog
1562558,102386,罗技G Pro系列GPW三代无线鼠标双模8K回报专业电竞游戏狗屁王GPW3,https://img.alicdn.com/bao/uploaded/O1CN01EpJzss1vNn8q5Fluw_!!6000000006161-0-yinhe.jpg,Logitech/罗技,849,满1299减230,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
1253248,102386,元气方糖neo84三模矮轴机械键盘静音无线有线蓝牙办公铝合金质感,https://img.alicdn.com/bao/uploaded/O1CN01Y4VSnM1iMnL4EtW17_!!6000000004399-0-yinhe.jpg,元气方糖旗舰店,399,满467减70,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
46126,6,MCHOSE迈从A7鼠标电竞游戏三模Pro无线蓝牙PAW3395轻量化电脑办公,https://img.alicdn.com/bao/uploaded/O1CN018VVlPb24zeRy2dOCy_!!6000000007462-0-yinhe.jpg,迈从,199,直降100元,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索,raw_catalog
62916,null,【政府补贴20%】ROG枪神9 Plus 全新酷睿U9 275HX 18英寸 2.5K 星云屏RTX5080满血显卡华硕游戏笔记本电脑,https://img.alicdn.com/bao/uploaded/O1CN01zKYGYt1V8Vyehzer5_!!6000000002608-0-yinhe.jpg,Asus/华硕,13999,,笔记本电脑,1,utilitarian_symbolic,实用+symbolic,symbolic,75,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格较高，具备身份/专业信号,raw_catalog
65633,null,Asus/华硕24.5英寸XG259CMS电脑ROG显示屏游戏IPS屏幕显示器310HZ,https://img.alicdn.com/bao/uploaded/O1CN01ekyxNt25hcTD5dmPQ_!!6000000007558-2-yinhe.png,Asus/华硕,1699,,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,68,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格中高,raw_catalog
60356,null,ROG棱镜2头戴式无线三模耳机电竞游戏耳麦,https://img.alicdn.com/bao/uploaded/O1CN01hXazd51VOXnQ7ALft_!!6000000002643-0-yinhe.jpg,ROG/玩家国度,1279,满200减20,电脑硬件/显示器/电脑周边,1,utilitarian_symbolic,实用+symbolic,symbolic,68,工具/科技/创作相关品类；产品可标记专业、创作、技术或玩家身份；价格中高,raw_catalog
62551,null,攀升平面高配设计师电脑14600KF/14700KF主机视频剪辑专用T1000/4060台式机DIY组装机办公整机T400图形工作站,https://img.alicdn.com/bao/uploaded/O1CN01apRlKv1pL9AQe1SoQ_!!6000000005343-0-yinhe.jpg,IPASON/攀升,3999,官方立减650元,DIY电脑,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
35189,110046,【12期免息】宁美国度台式电脑卓致 i7 12700/13700HX/14700高配办公游戏设计主机台式组装兼容整机,https://img.alicdn.com/bao/uploaded/O1CN01iWZq8321v7g8Wk3Im_!!6000000007046-0-yinhe.jpg,宁美国度,3099,官方立减500元,DIY电脑,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
1398156,89512,芬纳维亚传承 现代设计师单人沙发椅 emmi埃米 复古风懒人休闲椅,https://img.alicdn.com/bao/uploaded/O1CN01F6wrAt1hkK5ryrsrR_!!6000000004315-0-yinhe.jpg,FINNNAVIAN,7680,,住宅家具,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
1563848,102386,SMEG/斯麦格 EGF03咖啡机研磨一体家用专业级意式现磨蒸汽打奶泡,https://img.alicdn.com/bao/uploaded/O1CN013w4T7v1r8tr8W33bc_!!6000000005587-0-yinhe.jpg,SMEG,6399,限时优惠3016元,厨房电器,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
99170,null,SMEG/斯麦格EGF03咖啡机研磨一体家用专业级意式料理机蒸汽打奶泡,https://img.alicdn.com/bao/uploaded/O1CN013w4T7v1r8tr8W33bc_!!6000000005587-0-yinhe.jpg,SMEG,6199,1件减2695元,厨房电器,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
14557,110046,雷鸟鹤6 Pro 25款75英寸MiniLED高阶分区超高刷平板电视机国补,https://img.alicdn.com/bao/uploaded/O1CN01TzmXUM22AEnUCx9C7_!!6000000007079-0-yinhe.jpg,FFALCON/雷鸟,4319,满300减280,大家电,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
47746,null,雷鸟鹤6 PRO 24款75英寸MiniLED高阶分区240Hz超高刷平板电视机,https://img.alicdn.com/bao/uploaded/O1CN015GdVSl23zMWchwjxv_!!6000000007326-0-yinhe.jpg,FFALCON/雷鸟,4219,满300减280,大家电,1,utilitarian_symbolic,实用+symbolic,symbolic,65,产品可标记专业、创作、技术或玩家身份；标题含专业/旗舰/创作身份线索；价格较高，具备身份/专业信号,raw_catalog
1560578,102386,【早秋新品】JIL SANDER 2025新品 女士 绵羊毛大衣外套,https://img.alicdn.com/bao/uploaded/O1CN01gXdwx71eLduHYFv1C_!!6000000003855-0-yinhe.jpg,Jil Sander,28100,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1560625,102386,JIL SANDER+  女士 连帽大衣外套,https://img.alicdn.com/bao/uploaded/O1CN01YuHWwh1rFJF2T8FIS_!!6000000005601-0-yinhe.jpg,Jil Sander,21200,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1562034,102386,JIL SANDER 秋冬女士 山羊绒衬衫夹克外套,https://img.alicdn.com/bao/uploaded/O1CN01NqTpTo1K4t3TMaMTq_!!6000000001111-0-yinhe.jpg,Jil Sander,36100,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1565392,102386,【早秋新品】JIL SANDER 2025新品 女士 棉质工装夹克外套,https://img.alicdn.com/bao/uploaded/O1CN01H8VpG91Jx6N7tjMMj_!!6000000001094-0-yinhe.jpg,Jil Sander,14500,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1565411,102386,JIL SANDER 2025新品女士 棉质夹克外套,https://img.alicdn.com/bao/uploaded/O1CN012ThJq01IN5Yy4KOn6_!!6000000000880-0-yinhe.jpg,Jil Sander,14600,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1565535,102386,【早秋新品】JIL SANDER 2025新品 女士 棉质工装夹克外套,https://img.alicdn.com/bao/uploaded/O1CN01BrTNwP1upRX2bkWyZ_!!6000000006086-0-yinhe.jpg,Jil Sander,14500,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
17389,102386,CL/路铂廷DEGRASTRASS 85女鞋尖头水晶高跟鞋婚鞋红底鞋,https://img.alicdn.com/bao/uploaded/O1CN0142ZFT41ec7qUrNWhh_!!6000000003891-0-yinhe.jpg,Christian Louboutin/路铂廷,10900,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
107967,null,JIMMY CHOO/BING PUMP系列 女士水晶饰高跟鞋/平底鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01ETBDAa1p6UVpkGjei_!!6000000005311-2-yinhe.png,Jimmy Choo,8450,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537746,102386,[白鹿同款]JIMMY CHOO/STEVIE 女士水晶饰踝链高跟鞋婚鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01S118Ek1Zh6LX9OcRA_!!6000000003225-0-yinhe.jpg,Jimmy Choo,10600,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537762,102386,[礼物][经典款]JIMMY CHOO/SAEDA 100 女士水晶链饰露跟高跟鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01JVXUVD29E5RgNRzco_!!6000000008035-0-yinhe.jpg,Jimmy Choo,9390,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537777,102386,[明星同款]JIMMY CHOO/BING PUMP 65 女士水晶饰玛丽珍高跟鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01uJMte61of0ePM2Tuw_!!6000000005251-2-yinhe.png,Jimmy Choo,9150,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558496,102386,JIMMY CHOO/SAEDA系列 女士水晶链饰高跟鞋单鞋JC,https://img.alicdn.com/bao/uploaded/O1CN0102cdQ41h0yizfPZar_!!6000000004216-2-yinhe.png,Jimmy Choo,9390,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558503,102386,[白鹿同款][经典款]JIMMY CHOO/SAEDA 85 女士水晶饰露跟高跟鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01cgo7te1YGFX5t6JtV_!!6000000003031-0-yinhe.jpg,Jimmy Choo,9390,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
27101,110046,【新品上市】百年灵航空计时双时区自动机械男女款41冰蓝瑞士手表,https://img.alicdn.com/bao/uploaded/O1CN01nrt6nI1a1i4ygscq6_!!6000000003270-0-yinhe.jpg,Breitling/百年灵,43550,满20000减50,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537701,102386,Chopard萧邦快乐钻石30mm白色石英腕表时尚女表双表带七夕礼物,https://img.alicdn.com/bao/uploaded/O1CN01SutswC1EEbWPErMCJ_!!6000000000320-0-yinhe.jpg,Chopard/萧邦,40200,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1547487,102386,Chopard萧邦18K玫瑰金精钢快乐钻石绿色石英腕表手表女款七夕礼物,https://img.alicdn.com/bao/uploaded/O1CN01ADFG1r1xeqrKoXm8l_!!6000000006469-0-yinhe.jpg,Chopard/萧邦,71000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1547520,102386,Chopard萧邦日月星快乐钻石机械腕表蓝色时尚手表女款七夕礼物,https://img.alicdn.com/bao/uploaded/O1CN01XVrfLd1nIHBFtrZ1G_!!6000000005066-0-yinhe.jpg,Chopard/萧邦,66000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558428,102386,Chopard萧邦椭圆精钢机械腕表快乐钻石时尚女表款瑞士礼物,https://img.alicdn.com/bao/uploaded/O1CN01rri6X41CZ5yQOkvdT_!!6000000000094-0-yinhe.jpg,Chopard/萧邦,89000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558431,102386,Chopard萧邦雪花快乐钻石精钢机械腕表白表带时尚手表礼物,https://img.alicdn.com/bao/uploaded/O1CN01wHlAv61dof2cZ9B5w_!!6000000003783-0-yinhe.jpg,Chopard/萧邦,63000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558437,102386,Chopard萧邦运动日历显示黑色表带机械腕表运动男表礼物,https://img.alicdn.com/bao/uploaded/O1CN01N0oKn21MnQUcblN9l_!!6000000001479-0-yinhe.jpg,Chopard/萧邦,58000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
60525,null,IWC万国手表官方旗舰IWC葡萄牙系列计时腕表张若昀同款机械手表男,https://img.alicdn.com/bao/uploaded/O1CN01PTHbmC1HxtTqvzfZl_!!6000000000825-0-yinhe.jpg,IWC/万国,64800,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
13413,110046,Longines浪琴官方正品康卡斯系列男士机械表手表男阳光绿彩盘,https://img.alicdn.com/bao/uploaded/O1CN01FtAkrM1fHLjnhkmnG_!!6000000003981-0-yinhe.jpg,Longines/浪琴,16720,满16000减480,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
14455,110046,【新品】Longines浪琴官方正品军旗系列男士机械表手表男,https://img.alicdn.com/bao/uploaded/O1CN01DpCWqo1I2w5mJTRCZ_!!6000000000836-0-yinhe.jpg,Longines/浪琴,14710,满13000减390,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
15104,110046,Longines浪琴 官方旗舰博雅系列女士机械表手表女腕表,https://img.alicdn.com/bao/uploaded/O1CN01rMKGjD1Z8Hw68MLnQ_!!6000000003149-0-yinhe.jpg,Longines/浪琴,17720,满16000减480,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1548467,102386,【新品】Longines浪琴官方正品康卡斯系列悦动腕表机械表手表女,https://img.alicdn.com/bao/uploaded/O1CN01A4RjYG1WnZ1HoV7jn_!!6000000002833-0-yinhe.jpg,Longines/浪琴,16860,满17000减340,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
102167,null,De Beers 戴比尔斯 DB Classic 18K玫瑰金单钻戒指3mm,https://img.alicdn.com/bao/uploaded/O1CN016OrRRh1DlkY2pVR8m_!!6000000000257-0-yinhe.jpg,DE BEERS/戴比尔斯,8000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
103281,null,De Beers 戴比尔斯 Enchanted Lotus 莲花18K白金钻石项链,https://img.alicdn.com/bao/uploaded/O1CN01vb15kT1RA6jFfHpUD_!!6000000002070-0-yinhe.jpg,DE BEERS/戴比尔斯,21000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
103548,null,De Beers 戴比尔斯 DB Classic 铂金单钻戒指3mm,https://img.alicdn.com/bao/uploaded/O1CN01ieMl8v1eJLbwLh8GE_!!6000000003850-0-yinhe.jpg,DE BEERS/戴比尔斯,11000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
103938,null,De Beers 戴比尔斯 Portraits of Nature butterfly 白金钻石项链,https://img.alicdn.com/bao/uploaded/O1CN01i14DcA1UAyJt3RVtJ_!!6000000002478-0-yinhe.jpg,DE BEERS/戴比尔斯,25000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
105241,null,De Beers 戴比尔斯 DB Classic 18K白金钻石耳环,https://img.alicdn.com/bao/uploaded/O1CN01QHt5m81aRM8Wf7oPm_!!6000000003326-0-yinhe.jpg,DE BEERS/戴比尔斯,20000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
107542,null,De Beers 戴比尔斯 DB Classic 18K白金钻石耳环 (25毫米),https://img.alicdn.com/bao/uploaded/O1CN01CEtNTT1xOMbadUfJ7_!!6000000006433-0-yinhe.jpg,DE BEERS/戴比尔斯,34500,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1233589,89512,周大福SOINLOVE 蜜粉金十里红妆 锦鲤珍珠黄金手镯女生日礼物,https://img.alicdn.com/bao/uploaded/O1CN014UzNZb26ZewZ1Z2ia_!!6000000007676-0-yinhe.jpg,SOINLOVE,14904,1件9.2折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1253770,89512,周大福SOINLOVE宝藏女孩无尽夏花牌绣球花黄金珍珠项链生日礼物,https://img.alicdn.com/bao/uploaded/O1CN01wh0q8a29MKWQjLwCI_!!6000000008053-0-yinhe.jpg,SOINLOVE,8464,1件9.2折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1254924,89512,周大福SOINLOVE蜜粉金十里红妆 事事如意黄金手链生日礼物,https://img.alicdn.com/bao/uploaded/O1CN011rdOUN1WkoVXsjWhT_!!6000000002827-0-yinhe.jpg,SOINLOVE,8740,1件9.5折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
82464,null,周大福SOINLOVE蜜粉金十里红妆锦鲤珍珠黄金手镯女生日礼物,https://img.alicdn.com/bao/uploaded/O1CN01soDuMI1s497walqHn_!!6000000005712-0-yinhe.jpg,SOINLOVE,13932,1件9.1折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
105042,null,周大福传承国萃传承耀福如意黄金镶钻翡翠手链CW97,https://img.alicdn.com/bao/uploaded/O1CN0117VkCa1gHdezVyLWd_!!6000000004117-0-yinhe.jpg,周大福传承,21896,1件9.2折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
106724,null,周大福传承国韵传承花好月圆足金黄金镶嵌钻石手链RU979礼物,https://img.alicdn.com/bao/uploaded/O1CN01OXP9bp1S5MQGcyyI7_!!6000000002195-0-yinhe.jpg,周大福传承,11800,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1538675,102386,【高圆圆同款】FERRAGAMO菲拉格慕女士多口袋水桶包,https://img.alicdn.com/bao/uploaded/O1CN01MOfHOx1F2zMkXk3pG_!!6000000000430-0-yinhe.jpg,FERRAGAMO/菲拉格慕,9950,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1557450,102386,【12期免息】FERRAGAMO菲拉格慕女Hug Soft羽毛斜挎包抱抱包小号,https://img.alicdn.com/bao/uploaded/O1CN015vzi6O1rgn9llczsJ_!!6000000005661-0-yinhe.jpg,FERRAGAMO/菲拉格慕,28500,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1557656,102386,【12期免息】FERRAGAMO菲拉格慕女士托特包（大号）,https://img.alicdn.com/bao/uploaded/O1CN01RUGljR1Rc34czCSRp_!!6000000002131-0-yinhe.jpg,FERRAGAMO/菲拉格慕,17900,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1557657,102386,【高圆圆同款】FERRAGAMO菲拉格慕女Hug Soft单肩包抱抱包(大号),https://img.alicdn.com/bao/uploaded/O1CN01P82gP329lykqcGA05_!!6000000008109-0-yinhe.jpg,FERRAGAMO/菲拉格慕,26500,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1557686,102386,【12期免息】FERRAGAMO菲拉格慕女士经典TopHandle手袋小号,https://img.alicdn.com/bao/uploaded/O1CN01lxv6T61XdmGOt4du1_!!6000000002947-0-yinhe.jpg,FERRAGAMO/菲拉格慕,22900,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,93,时尚/珠宝/腕表/美妆等符号性品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
