id,material_id,ori_title,creative_id_image,creative_id_brand,creative_id_price,creative_id_promotion,level_one_category_name,is_white_image,candidate_group,candidate_group_cn,expected_best_image_route,candidate_score,selection_reason,source_table
1565411,102386,JIL SANDER 2025新品女士 棉质夹克外套,https://img.alicdn.com/bao/uploaded/O1CN012ThJq01IN5Yy4KOn6_!!6000000000880-0-yinhe.jpg,Jil Sander,14600,,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
17389,102386,CL/路铂廷DEGRASTRASS 85女鞋尖头水晶高跟鞋婚鞋红底鞋,https://img.alicdn.com/bao/uploaded/O1CN0142ZFT41ec7qUrNWhh_!!6000000003891-0-yinhe.jpg,Christian Louboutin/路铂廷,10900,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
107967,null,JIMMY CHOO/BING PUMP系列 女士水晶饰高跟鞋/平底鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01ETBDAa1p6UVpkGjei_!!6000000005311-2-yinhe.png,Jimmy Choo,8450,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537746,102386,[白鹿同款]JIMMY CHOO/STEVIE 女士水晶饰踝链高跟鞋婚鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01S118Ek1Zh6LX9OcRA_!!6000000003225-0-yinhe.jpg,Jimmy Choo,10600,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537762,102386,[礼物][经典款]JIMMY CHOO/SAEDA 100 女士水晶链饰露跟高跟鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01JVXUVD29E5RgNRzco_!!6000000008035-0-yinhe.jpg,Jimmy Choo,9390,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537777,102386,[明星同款]JIMMY CHOO/BING PUMP 65 女士水晶饰玛丽珍高跟鞋JC,https://img.alicdn.com/bao/uploaded/O1CN01uJMte61of0ePM2Tuw_!!6000000005251-2-yinhe.png,Jimmy Choo,9150,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1547552,102386,【礼物】Baccarat巴卡拉 EYE璀璨系列 大号矩形花瓶,https://img.alicdn.com/bao/uploaded/O1CN01vLmhMk1Dt59T3P6dM_!!6000000000273-0-yinhe.jpg,Baccarat/巴卡拉,16000,,家居饰品,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1547570,102386,【礼物】Baccarat巴卡拉 LOUXOR卢索系列 花瓶钻石切割矩形,https://img.alicdn.com/bao/uploaded/O1CN01FU7h9S27Al2XnSYXu_!!6000000007757-0-yinhe.jpg,Baccarat/巴卡拉,8800,,家居饰品,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
27101,110046,【新品上市】百年灵航空计时双时区自动机械男女款41冰蓝瑞士手表,https://img.alicdn.com/bao/uploaded/O1CN01nrt6nI1a1i4ygscq6_!!6000000003270-0-yinhe.jpg,Breitling/百年灵,43550,满20000减50,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537701,102386,Chopard萧邦快乐钻石30mm白色石英腕表时尚女表双表带七夕礼物,https://img.alicdn.com/bao/uploaded/O1CN01SutswC1EEbWPErMCJ_!!6000000000320-0-yinhe.jpg,Chopard/萧邦,40200,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1547487,102386,Chopard萧邦18K玫瑰金精钢快乐钻石绿色石英腕表手表女款七夕礼物,https://img.alicdn.com/bao/uploaded/O1CN01ADFG1r1xeqrKoXm8l_!!6000000006469-0-yinhe.jpg,Chopard/萧邦,71000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1547520,102386,Chopard萧邦日月星快乐钻石机械腕表蓝色时尚手表女款七夕礼物,https://img.alicdn.com/bao/uploaded/O1CN01XVrfLd1nIHBFtrZ1G_!!6000000005066-0-yinhe.jpg,Chopard/萧邦,66000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558428,102386,Chopard萧邦椭圆精钢机械腕表快乐钻石时尚女表款瑞士礼物,https://img.alicdn.com/bao/uploaded/O1CN01rri6X41CZ5yQOkvdT_!!6000000000094-0-yinhe.jpg,Chopard/萧邦,89000,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
60525,null,IWC万国手表官方旗舰IWC葡萄牙系列计时腕表张若昀同款机械手表男,https://img.alicdn.com/bao/uploaded/O1CN01PTHbmC1HxtTqvzfZl_!!6000000000825-0-yinhe.jpg,IWC/万国,64800,,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
13413,110046,Longines浪琴官方正品康卡斯系列男士机械表手表男阳光绿彩盘,https://img.alicdn.com/bao/uploaded/O1CN01FtAkrM1fHLjnhkmnG_!!6000000003981-0-yinhe.jpg,Longines/浪琴,16720,满16000减480,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
14455,110046,【新品】Longines浪琴官方正品军旗系列男士机械表手表男,https://img.alicdn.com/bao/uploaded/O1CN01DpCWqo1I2w5mJTRCZ_!!6000000000836-0-yinhe.jpg,Longines/浪琴,14710,满13000减390,手表,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1236567,89512,潮宏基花丝风雨桥黄金钻石项链足金套链高级感礼物X,https://img.alicdn.com/bao/uploaded/i3/279512537/O1CN01vCYIKg1UbznAtVIok_!!2-item_pic.png,CHJ/潮宏基,9059.47,1件9.3折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1250582,89512,潮宏基臻金臻钻葫芦福禄5D硬金黄金钻石足金项链套链坠链可转动,https://img.alicdn.com/bao/uploaded/O1CN018f47TC23zMblvMyt0_!!6000000007326-0-yinhe.jpg,CHJ/潮宏基,8281.47,1件9.3折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
90216,null,潮宏基臻金臻钻黄金钻石项链足金套链5G镶嵌古法花丝臻藏礼物 X,https://img.alicdn.com/bao/uploaded/O1CN01FZobb02A8sPwd1jTO_!!6000000008159-0-yinhe.jpg,CHJ/潮宏基,10901.52,1件8.8折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
102167,null,De Beers 戴比尔斯 DB Classic 18K玫瑰金单钻戒指3mm,https://img.alicdn.com/bao/uploaded/O1CN016OrRRh1DlkY2pVR8m_!!6000000000257-0-yinhe.jpg,DE BEERS/戴比尔斯,8000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
103281,null,De Beers 戴比尔斯 Enchanted Lotus 莲花18K白金钻石项链,https://img.alicdn.com/bao/uploaded/O1CN01vb15kT1RA6jFfHpUD_!!6000000002070-0-yinhe.jpg,DE BEERS/戴比尔斯,21000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
103938,null,De Beers 戴比尔斯 Portraits of Nature butterfly 白金钻石项链,https://img.alicdn.com/bao/uploaded/O1CN01i14DcA1UAyJt3RVtJ_!!6000000002478-0-yinhe.jpg,DE BEERS/戴比尔斯,25000,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
107544,null,De Beers 戴比尔斯 Dewdrop 露珠18K白金戒指,https://img.alicdn.com/bao/uploaded/O1CN01GCK9hH28s61biqaqj_!!6000000007987-0-yinhe.jpg,DE BEERS/戴比尔斯,48500,,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1233589,89512,周大福SOINLOVE 蜜粉金十里红妆 锦鲤珍珠黄金手镯女生日礼物,https://img.alicdn.com/bao/uploaded/O1CN014UzNZb26ZewZ1Z2ia_!!6000000007676-0-yinhe.jpg,SOINLOVE,14904,1件9.2折,珠宝/钻石/翡翠,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1538675,102386,【高圆圆同款】FERRAGAMO菲拉格慕女士多口袋水桶包,https://img.alicdn.com/bao/uploaded/O1CN01MOfHOx1F2zMkXk3pG_!!6000000000430-0-yinhe.jpg,FERRAGAMO/菲拉格慕,9950,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1557450,102386,【12期免息】FERRAGAMO菲拉格慕女Hug Soft羽毛斜挎包抱抱包小号,https://img.alicdn.com/bao/uploaded/O1CN015vzi6O1rgn9llczsJ_!!6000000005661-0-yinhe.jpg,FERRAGAMO/菲拉格慕,28500,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1561735,102386,[奢享礼遇]FALABELLA Stella McCartney秋季饰钉迷你链条托特包,https://img.alicdn.com/bao/uploaded/O1CN01USwF3H1efnGMnufjO_!!6000000003899-0-yinhe.jpg,Stella Mccartney,8800,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1561747,102386,[奢享礼遇]FRAYME  Stella McCartney春季徽标帆布斜挎迷你水桶包,https://img.alicdn.com/bao/uploaded/O1CN01AJeTZj1O2pj6u7w7e_!!6000000001648-0-yinhe.jpg,Stella Mccartney,11750,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1561756,102386,Stella McCartneyFalabella酒椰叶纤维钩织水桶包,https://img.alicdn.com/bao/uploaded/O1CN01fGYhZq1tTAdOke203_!!6000000005902-0-yinhe.jpg,Stella Mccartney,8300,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1561775,102386,[低至7折]LOGO  Stella McCartney秋季印花手提包子母包托特包女,https://img.alicdn.com/bao/uploaded/O1CN0146V4Em1U2jKd2Py6m_!!6000000002460-0-yinhe.jpg,Stella Mccartney,10428,1件7.9折,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1537664,102386,【七夕礼物】TOD'S官方正品男士织物拼接大容量双肩包背包休闲包,https://img.alicdn.com/bao/uploaded/O1CN01gj7KFY1sxZ7mI0yZM_!!6000000005833-0-yinhe.jpg,Tod’s,14900,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1557434,102386,TOD'S官方正品女士TIMELESS小号水桶包时尚休闲单肩包女包,https://img.alicdn.com/bao/uploaded/O1CN01G4xnw31vacCvJkBuW_!!6000000006189-0-yinhe.jpg,Tod’s,10600,,箱包皮具/热销女包/男包,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
101179,null,潮宏基趣玩旋转木马足金摆件黄金投资金硬金可转动生日礼物可转动,https://img.alicdn.com/bao/uploaded/O1CN01zuWcWh1p04vqxD0is_!!6000000005297-0-yinhe.jpg,CHJ/潮宏基,13390.37,1件7.3折,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
100401,null,周大生黄金项链吊坠足金生肖龙牌本命年辰龙送财礼物生日送礼女生,https://img.alicdn.com/bao/uploaded/O1CN01NK8IJm26DDfkfS8Q1_!!6000000007627-0-yinhe.jpg,Chow Tai Seng/周大生,11131.22,满9000减900,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
101201,null,周大生国家宝藏十二花神黄金吊坠云锦葫芦平安扣送女朋友礼物,https://img.alicdn.com/bao/uploaded/O1CN01nHIFQd1M0QRSJ03eL_!!6000000001372-0-yinhe.jpg,Chow Tai Seng/周大生,8147.84,满31减30,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1156649,"662,701",【高端定制】周大生黄金手镯古法磨砂树纹足金素圈七夕节礼物,https://img.alicdn.com/bao/uploaded/O1CN012OVZdo1t3ymMtwps1_!!6000000005847-0-yinhe.jpg,Chow Tai Seng/周大生,18896,1件8.5折,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1232752,89512,周大生足金钻石吊坠黄金点钻可旋转圆珠挂坠配绳生日礼物送女友,https://img.alicdn.com/bao/uploaded/O1CN01cGxPvO1wIaKbfgkPW_!!6000000006285-0-yinhe.jpg,Chow Tai Seng/周大生,12422.5,1件8.5折,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
101489,null,【高端定制】周大生黄金手链足金霸气经典手表链马到成功發送男友,https://img.alicdn.com/bao/uploaded/O1CN010c2SEF25lHae2kajS_!!6000000007566-0-yinhe.jpg,周大生官方旗舰店,41595.4,1件8.6折,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
91707,null,【高端定制】周大生黄金手链亮面潮流个性古巴链百搭款送男友礼物,https://img.alicdn.com/bao/uploaded/O1CN01sM9VGl1IjzHQGlgeP_!!6000000000930-0-yinhe.jpg,周大生官方旗舰店,23298,1件8.6折,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
101293,null,周大福传承经典福禄葫芦足金黄金项链F234569,https://img.alicdn.com/bao/uploaded/O1CN0193DDKJ1QoaGOzoIj0_!!6000000002023-0-yinhe.jpg,周大福传承,10153.48,1件9.7折,黄金,1,hedonic_symbolic,享乐+symbolic,symbolic,86,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
104342,null,【新品】COACH/蔻驰奥莱女士HERITAGE 宽松舒适大衣外套设计感,https://img.alicdn.com/bao/uploaded/O1CN01trO22d1rvRpIrFoBz_!!6000000005693-0-yinhe.jpg,COACH/蔻驰,1689,官方8.5折,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
95598,null,【新品】COACH/蔻驰奥莱女士绗缝短夹克保暖短款棉质外套粉色,https://img.alicdn.com/bao/uploaded/O1CN01hHQjkh1teA6BEuucy_!!6000000005926-0-yinhe.jpg,COACH/蔻驰,1476.5,官方8.5折,女装/女士精品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
102931,null,【明星同款】CL/路铂廷MISS Z 女士高跟鞋单鞋红底鞋,https://img.alicdn.com/bao/uploaded/O1CN01ur5eeb1IkuA8BhLVK_!!6000000000932-0-yinhe.jpg,Christian Louboutin/路铂廷,7900,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
105425,null,CL/路铂廷KATE 85经典女鞋尖头细跟高跟鞋婚鞋红底鞋,https://img.alicdn.com/bao/uploaded/O1CN01nGHfBi1H1jCeTaT2p_!!6000000000698-0-yinhe.jpg,Christian Louboutin/路铂廷,6900,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
16437,102386,CL/路铂廷KATE 70经典女鞋尖头细跟高跟鞋婚鞋红底鞋,https://img.alicdn.com/bao/uploaded/O1CN01P0QyHy1FasN8OH2Gl_!!6000000000504-0-yinhe.jpg,Christian Louboutin/路铂廷,6900,,女鞋,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1562002,102386,Georg Jensen 乔治杰生HK天鹅壶花瓶水壶北欧客厅餐桌装饰摆件,https://img.alicdn.com/bao/uploaded/O1CN01co9zRN1eULPK7vt6k_!!6000000003874-0-yinhe.jpg,Georg Jensen,1117,官方8.8折,家居饰品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
108951,null,RoyalCopenhagen皇家哥本哈根全蕾丝手绘花瓶客厅家居装饰摆件,https://img.alicdn.com/bao/uploaded/O1CN01Dmyl3Z23pkCA010ND_!!6000000007305-0-yinhe.jpg,ROYAL COPENHAGEN,3400,官方8.5折,家居饰品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
102599,null,Hugo Boss全棉贡缎商务条纹轻奢纯棉高级感床上四件套CONNECTION,https://img.alicdn.com/bao/uploaded/O1CN01pPKJlk1PDecnY1YmD_!!6000000001807-0-yinhe.jpg,Hugo Boss,959,满2400减1040,床上用品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
103036,null,Hugo Boss进口全棉贡缎简约几何纹理轻奢100纯棉四件套EGEAN WAVE,https://img.alicdn.com/bao/uploaded/O1CN01dVaSyL1C84lDCI5Jr_!!6000000000035-0-yinhe.jpg,Hugo Boss,1369.38,1件6.2折,床上用品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1550340,102386,BOSS进口全棉贡缎经典logo商务简约高端床上用品四件套MANIFESTO,https://img.alicdn.com/bao/uploaded/O1CN01gPAG861jxiqHKHTmQ_!!6000000004615-0-yinhe.jpg,Hugo Boss,2125.4,1件8.8折,床上用品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
73340,null,Hugo Boss全棉贡缎经典缎带条纹五星级酒店轻奢纯棉四件套BLINEA,https://img.alicdn.com/bao/uploaded/O1CN01L6wrN91zcgR9mzFZZ_!!6000000006735-0-yinhe.jpg,Hugo Boss,1062.47,1件5.3折,床上用品,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
100211,null,【618狂欢节】BYREDO柏芮朵 北国之春/纯真年代/莫哈维之影香水,https://img.alicdn.com/bao/uploaded/O1CN01GtgOXi1IS7mc5rL7J_!!6000000000891-0-yinhe.jpg,BYREDO/柏芮朵,1580,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
108230,null,【618狂欢节】BYREDO柏芮朵 纯真年代淡香精/典藏版香水 白色浪漫,https://img.alicdn.com/bao/uploaded/O1CN01amuOH01jwLLaQP7jr_!!6000000004612-0-yinhe.jpg,BYREDO/柏芮朵,1580,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
16461,102386,【618抢先购】BYREDO柏芮朵 无人之境淡香精香水 无人区玫瑰,https://img.alicdn.com/bao/uploaded/O1CN01LYu1uM29Lroa1yUuQ_!!6000000008052-0-yinhe.jpg,BYREDO/柏芮朵,1580,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
65671,null,【618抢先购】BYREDO柏芮朵 莫哈维之影/典藏版香水淡 荒漠孤魂,https://img.alicdn.com/bao/uploaded/O1CN01ItI8zw1XzIVuarnCB_!!6000000002994-0-yinhe.jpg,BYREDO/柏芮朵,1580,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1538789,102386,【礼物】FERRAGAMO菲拉格慕女士以我之名女士香水55ml,https://img.alicdn.com/bao/uploaded/O1CN01up7lcu1iOcw2wV7or_!!6000000004403-0-yinhe.jpg,FERRAGAMO/菲拉格慕,880,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
106133,null,【618即刻抢购】阿玛尼王牌星品礼盒口红香水气垫彩妆礼盒送女友,https://img.alicdn.com/bao/uploaded/O1CN01AsKjvV1JHsbajeih9_!!6000000001004-2-yinhe.png,GIORGIO ARMANI/阿玛尼,2015,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
15309,110046,【618即刻抢购】阿玛尼红管双色唇釉礼盒百搭口红405番茄红送女友,https://img.alicdn.com/bao/uploaded/O1CN011ABZ2m225eoROMkkM_!!6000000007069-0-yinhe.jpg,GIORGIO ARMANI/阿玛尼,800,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
99000,6,【618即刻抢购】阿玛尼MYWAY自我无界香水清新花果麝香调送女友,https://img.alicdn.com/bao/uploaded/O1CN01hHNgu11Yd9JoqlS1f_!!6000000003081-0-yinhe.jpg,GIORGIO ARMANI/阿玛尼,920,,彩妆/香水/美妆工具,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558541,102386,【机能通勤弹力舒适】BOSS 男士羊毛混纺西服夹克,https://img.alicdn.com/bao/uploaded/O1CN01BcsfXE1mhBPbMV5yl_!!6000000004985-0-yinhe.jpg,BOSS Hugo Boss,3536,1件6.8折,男装,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558566,102386,【情侣款】BOSS 男弹力平纹单面针织布面料宽松衬衫夹克,https://img.alicdn.com/bao/uploaded/O1CN01eTDHOW1jsgUGdYkpK_!!6000000004604-0-yinhe.jpg,BOSS Hugo Boss,2992,1件6.8折,男装,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
1558567,102386,BOSS博斯 男士经典款弹力羊毛混纺商务修身西服外套夹克,https://img.alicdn.com/bao/uploaded/i3/2154816055/O1CN01IXySQe1ubEzlQtHpO_!!2-item_pic.png,BOSS Hugo Boss,5200,,男装,1,hedonic_symbolic,享乐+symbolic,symbolic,75,时尚/珠宝/腕表/美妆/家居审美类品类；品牌具备品味、身份或地位信号；产品本体可表达审美、身份或成就,raw_catalog
